drug	group	label	marketDate	bbwDate	bbwText	prePhaseTrialNum	postPhaseTrialNum	preDatedTrialNum	postDatedTrialNum	preMeanEnroll	postMeanEnroll	ECdiseaseFocusDivergenceLevel	ECdiseaseFocusShiftLevel	ECdrugFocusDivergenceLevel	ECdrugFocusShiftLevel
creon	ROBUST	0	2009-09-29	NA	NA	510	40	319	19	93.9404388714733	57.4736842105263	0.0554867930922724	0.450668700338395	-0.0518827505779845	0.19069038145176
crestor	ROBUST	0	2003-08-18	NA	NA	226	88	25	74	2739.12	706.27027027027	0.174436529609358	0.727988156029443	0.0884408415507833	0.888334317613936
cymbalta	BBW	1	2004-08-24	2012-10-01	Antidepressants increased the risk of suicidal thoughts and behavior in children, adolescents, and young adults in short-term studies. Monitor and observe closely for worsening, and for emergence of suicidal thoughts and behavior. Not approved for use in pediatric patients.	122	76	26	64	412.615384615385	203.71875	-0.00637875911844915	0.600485036461041	0.106478324251375	0.845098773724445
dexilant	ROBUST	0	2010-04-12	NA	NA	89	55	51	15	426.411764705882	2635.06666666667	-0.0124892497391964	0.488461538461538	-0.0333933936363348	0.315152736827489
eloxatin	BBW	1	2006-06-02	2009-03-01	Anaphylactic reactions reported and may occur within min of administration. Epinephrine, corticosteroids, and antihistamines have been employed to alleviate symptoms of anaphylaxis.	1106	22	325	16	243.369230769231	193.9375	0.0279162240165381	0.807132434741366	-0.0225120971091647	0.787413208418763
enbrel	BBW	1	2003-01-02	2008-07-01	Increased risk for developing serious infections (eg, active tuberculosis [TB], latent TB reactivation, invasive fungal infections, bacterial/viral infections, opportunistic infections) leading to hospitalization or death, mostly with concomitant use with immunosuppressants (eg, methotrexate [MTX], corticosteroids). D/C if serious infection or sepsis develops. Active/latent reactivation of TB may present with disseminated or extrapulmonary disease; test for latent TB before and during therapy and initiate treatment for latent TB prior to therapy. Consider empiric antifungal therapy in patients at risk for invasive fungal infections who develop severe systemic illness. Monitor for development of infection during and after treatment, including development of TB in patients who tested negative for latent TB infection prior to therapy. Lymphoma and other malignancies, some fatal, reported in children and adolescents.	164	93	33	84	117.363636363636	234.904761904762	-0.0799366088183314	0.815669592701712	-0.0210186715831058	0.814171321151676
exforge	BBW	1	2007-06-20	2008-07-01	D/C when pregnancy is detected. Drugs that act directly on the renin-angiotensin system (RAS) can cause injury/death to the developing fetus.	17	9	12	14	1208.83333333333	601.285714285714	0.11607305034564	0.312696308871401	0.134643209971118	0.717006527624217
fentora	BBW	1	2006-09-25	2008-02-01	Fatal respiratory depression may occur. Contraindicated in the management of acute or postoperative pain (eg, headache/migraine) and in opioid-nontolerant patients. Keep out of reach of children. Concomitant use with CYP3A4 inhibitors may increase plasma levels, and may cause fatal respiratory depression. Do not convert patients on a mcg-per-mcg basis from any other fentanyl products to Fentora. Do not substitute for any other fentanyl products; may result in fatal overdose. Contains fentanyl with abuse liability similar to other opioid analgesics. Available only through a restricted program called TIRF REMS Access program (Transmucosal Immediate Release Fentanyl Risk Evaluation Mitigation Strategy) due to risk of misuse, abuse, addiction, and overdose. Outpatients, healthcare professionals who prescribe to outpatients, pharmacies, and distributors must enroll in the program.	183	173	61	109	152.540983606557	142.97247706422	0.0555034130107093	0.876400310408072	0.0825301954890875	0.75831501515554
flovent	ROBUST	0	2005-07-13	NA	NA	290	157	54	155	632.777777777778	548.948387096774	0.0742745194950303	0.845262427202002	0.079470309577348	0.723100904423951
gilenya	ROBUST	0	2010-09-21	NA	NA	39	24	29	16	698.551724137931	795.5	-0.074654943740087	0.606094431464832	-0.000120827291680226	0.352590193236729
gleevec	ROBUST	0	2001-05-15	NA	NA	460	28	17	27	365.235294117647	83.5555555555556	0.107982048131163	0.577743747235157	0.0108934293354001	0.349199884651412
humira	BBW	1	2002-12-30	2009-11-01	Increased risk of serious infections (eg, active tuberculosis [TB] including latent TB reactivation, invasive fungal, bacterial, viral, and other infections due to opportunistic pathogens) leading to hospitalization or death, mostly with concomitant use of immunosuppressants (eg, methotrexate [MTX], corticosteroids). D/C if serious infection or sepsis develops. Active/latent reactivation TB patients have frequently presented with disseminated or extrapulmonary disease; test for latent TB before and during therapy and initiate treatment for latent TB prior to adalimumab use. Invasive fungal infections reported; consider empiric antifungal therapy in patients at risk who develop severe systemic illness. Monitor patients closely for development of infection during and after treatment, including development of TB in patients who tested negative for latent TB infection prior to therapy. Lymphoma and other malignancies, some fatal, reported in children and adolescents. Postmarketing cases of aggressive and fatal hepatosplenic T-cell lymphoma (HSTCL) reported in patients with Crohn's disease (CD) or ulcerative colitis (UC) and the majority were in adolescent and young adult males; all of these patients were treated concomitantly with azathioprine or 6-mercaptopurine.	181	75	10	69	1359.4	194.594202898551	0.116093888133103	0.800902471907749	0.125156310606944	0.734695084592902
intuniv	ROBUST	0	2009-09-02	NA	NA	28	14	21	14	203.761904761905	71.9285714285714	-0.00442200414508764	0.358765761029573	-0.16051398571135	0.450461128435833
invega	BBW	1	2006-12-19	2008-06-16	Elderly patients with dementia-related psychosis treated with antipsychotic drugs are at an increased risk of death; most deaths appeared to be cardiovascular (CV) (eg, heart failure, sudden death) or infectious (eg, pneumonia) in nature. Not approved for the treatment of patients with dementia-related psychosis.	95	51	51	44	210.039215686275	164.431818181818	0.000327385165527716	0.813981908352812	-0.0241525403449561	0.769912661139037
isentress	ROBUST	0	2007-10-12	NA	NA	142	62	27	92	180.333333333333	94.0326086956522	0.0890932826401066	0.711814320199362	0.00664070224474511	0.659047811062788
januvia	ROBUST	0	2006-10-16	NA	NA	209	91	42	97	385.833333333333	275.072164948454	0.171545745322252	0.875775662991805	-0.00485953436935854	0.816073863522832
kaletra	ROBUST	0	2006-04-11	NA	NA	172	89	100	113	338.82	111.247787610619	0.0204071599037856	0.752420490367911	0.00511187269842506	0.724701111798714
lantus	ROBUST	0	2002-06-04	NA	NA	224	177	14	197	1923.35714285714	257.954314720812	0.130264117690723	0.829732569891635	0.0828799965932916	0.74935342363557
levaquin	BBW	1	1996-12-20	2008-07-08	Fluoroquinolones are associated with an increased risk of tendinitis and tendon rupture in all ages. Risk is further increased with patients >60 yrs of age, patients taking corticosteroids, and with kidney, heart, or lung transplants. May exacerbate muscle weakness with myasthenia gravis; avoid in patients with known history of myasthenia gravis.	100	43	11	61	507.545454545455	382.737704918033	0.146933059948659	0.416732958032127	0.139102987256272	0.593906821977726
levemir	ROBUST	0	2006-03-27	NA	NA	67	54	32	54	952.78125	175.685185185185	0.167509454983531	0.910901953852332	0.10829242635837	0.835660158004166
lialda	ROBUST	0	2007-01-16	NA	NA	101	17	33	13	309.30303030303	216.923076923077	0.0184389999248343	0.873290345659005	0.0268868514752337	0.608514891249629
lovaza	ROBUST	0	2008-10-21	NA	NA	61	34	20	21	960.2	68.4285714285714	-0.000572518740893535	0.602510015004392	-0.0350003644768759	0.653049141848692
lucentis	ROBUST	0	2006-06-30	NA	NA	274	68	26	65	336.653846153846	115.230769230769	0.0221811550681857	0.928461565207559	0.0366364475144032	0.779509277481147
lyrica	ROBUST	0	2004-12-30	NA	NA	182	84	15	81	333.133333333333	133.456790123457	0.0714796564213616	0.687791077245984	0.366427733622873	0.848009004186387
mirapex	ROBUST	0	2003-09-04	NA	NA	73	29	9	24	174.333333333333	179.416666666667	0.0874374856581666	0.73842932101305	0.0866134045797111	0.709690608395645
namenda	ROBUST	0	2003-10-16	NA	NA	84	48	9	48	347.777777777778	86.5208333333333	0.0223235043086548	0.513071045625889	0.0780497598434736	0.688590148704063
neupogen	ROBUST	0	1994-06-08	NA	NA	868	12	17	11	290.823529411765	183.090909090909	0.0452912147583017	0.797558907096693	-0.0314527892886189	0.439057039958761
novolog	ROBUST	0	2001-08-27	NA	NA	195	110	21	127	1254.90476190476	233.496062992126	0.0312364477177009	0.903988374832431	0.0917087904158659	0.748161309214255
nuvigil	ROBUST	0	2009-05-26	NA	NA	116	27	72	9	152.333333333333	106.555555555556	-0.139665727301057	0.736563122044846	-0.0821722049500844	0.611121155950264
oracea	ROBUST	0	2006-09-29	NA	NA	108	38	27	30	196.703703703704	189.2	0.0225174959445309	0.511026323069328	0.0446856919630685	0.704952149033495
orencia	ROBUST	0	2009-01-01	NA	NA	87	10	55	11	292.727272727273	314.727272727273	-0.179844663033442	0.791857780408829	-0.122768005232303	0.654853876149888
pravachol	ROBUST	0	2009-06-01	NA	NA	74	37	45	17	342.933333333333	1030.23529411765	-0.105671104394125	0.554156196599971	-0.0805902750624904	0.742876682828827
prezista	ROBUST	0	2008-03-08	NA	NA	112	36	49	54	297.244897959184	75.4444444444444	0.121179033848704	0.509225477462385	0.016583093970115	0.596655549301961
restasis	ROBUST	0	2003-04-01	NA	NA	563	147	195	183	111.851282051282	159.20218579235	0.0255829445639722	0.737521512974757	-0.0441966299568277	0.644699903901588
reyataz	ROBUST	0	2003-06-24	NA	NA	109	53	11	96	257.454545454545	147.260416666667	0.168538580037506	0.652056186445743	0.191709556927413	0.747333605716627
rituxan	BBW	1	1997-11-26	2013-09-25	Serious, including fatal infusion reactions reported; deaths within 24 hrs of infusion have occurred. Monitor patients closely. D/C for severe reaction and treat for Grade 3/4 reactions. Severe, including fatal, mucocutaneous reactions may occur. Hepatitis B virus (HBV) reactivation can occur, in some cases resulting in fulminant hepatitis, hepatic failure, and death. Screen all patients for HBV infection before treatment initiation; monitor patients during and after treatment. D/C therapy and concomitant medications in the event of HBV reactivation. Fatal progressive multifocal leukoencephalopathy (PML) may occur.	1261	50	11	50	121.545454545455	150.36	0.146057577162717	0.480380897486434	0.127160594720307	0.66497354374622
sensipar	ROBUST	0	2004-04-04	NA	NA	35	18	9	17	281.333333333333	163.941176470588	-0.0524136479465632	0.897176671174862	-0.0606633687104847	0.673554932672191
solodyn	ROBUST	0	2009-07-23	NA	NA	98	23	34	14	118	87.5	-0.0823625353892372	0.445797398698714	-0.0190001071291319	0.733437787165458
spiriva	ROBUST	0	2004-07-14	NA	NA	183	63	45	60	397.533333333333	599.85	0.216417941329824	0.824376504735034	0.112398855938754	0.690288907310402
testim	BBW	1	2002-10-31	2009-09-01	Virilization reported in children secondarily exposed to testosterone gel. Children should avoid contact with unwashed or unclothed application sites in men using testosterone gel. Advise patients to strictly adhere to recommended instructions for use.	253	60	25	57	241	93.8421052631579	-0.0554454996014904	0.437767456296995	0.0155268521959293	0.778942691096373
thalomid	BBW	1	2003-06-20	2006-05-01	Severe birth defects or embryo-fetal death may occur if taken during pregnancy. Should never be used by pregnant women or females who could become pregnant. Approved for marketing only under a special restricted distribution program called the "THALOMID REMS program." May increase risk of venous thromboembolism in patients with multiple myeloma, especially with standard chemotherapeutic agents including dexamethasone; observe for signs/symptoms of thromboembolism. Instruct patients to seek medical care if symptoms such as SOB, chest pain, or arm or leg swelling develop. Consider thromboprophylaxis based on assessment of individual's underlying risk factors.	418	9	112	12	135.785714285714	66.8333333333333	-0.0180670325100529	0.82364565405259	-0.0811884206598862	0.712368332096846
topamax	ROBUST	0	1997-01-01	NA	NA	146	47	12	48	115.916666666667	107.791666666667	0.358505695417204	0.400536714828159	0.295647292676557	0.722274166070215
tricor	ROBUST	0	2004-11-05	NA	NA	91	26	22	21	1566.31818181818	118.47619047619	-0.0329213119578999	0.660522025557796	0.00111326116355226	0.746953344105768
trilipix	ROBUST	0	2008-12-15	NA	NA	91	26	69	12	677.927536231884	134.916666666667	-0.0820821367311342	0.646822271297171	-0.0837693345083874	0.785201105657427
ultram er	ROBUST	0	2005-09-08	NA	NA	80	61	25	64	355.76	210.359375	0.0510708262897001	0.650465946812824	0.0851483256475749	0.695166080979271
velcade	ROBUST	0	2003-05-13	NA	NA	677	11	39	11	80.5384615384615	48.8181818181818	0.0734171742732941	0.693748669435667	-0.00989151722387377	0.320611749778828
veramyst	ROBUST	0	2007-05-15	NA	NA	290	157	99	114	487.383838383838	656.201754385965	0.0442732105316025	0.854042307089317	0.0465672932881781	0.761193227905782
viramune	BBW	1	2001-08-01	2005-02-01	Severe, life-threatening, and in some cases fatal, hepatotoxicity (particularly in the first 18 weeks) and skin reactions (eg, Stevens-Johnson syndrome [SJS], toxic epidermal necrolysis [TEN], hypersensitivity reactions) reported. Increased risk of hepatotoxicity reported in women and patients with higher CD4	120	45	9	65	594.444444444444	220.584615384615	0.170758979216249	0.3145850505285	0.121501620659627	0.602010850773376
wellbutrin xl	BBW	1	2003-10-08	2006-02-01	Antidepressants increased the risk of suicidal thinking and behavior (suicidality) in short-term studies in children, adolescents, and young adults with major depressive disorder (MDD) and other psychiatric disorders. Monitor and observe closely for clinical worsening, suicidality, or unusual changes in behavior. Advise families and caregivers of the need for close observation and communication with the prescriber. Not approved for use in pediatric patients. Not approved for smoking cessation; neuropsychiatric reactions reported in patients taking bupropion for smoking cessation.	150	74	31	52	250.774193548387	485.057692307692	-0.0198725952083252	0.881452750180434	0.000118488050293297	0.789369591416856
xarelto	BBW	1	2011-07-01	2014-03-01	Premature discontinuation increases the risk of thrombotic events. If therapy is discontinued for a reason other than pathological bleeding or completion of a course of therapy, consider coverage with another anticoagulant. Epidural or spinal hematomas have occurred in patients treated with rivaroxaban who are receiving neuraxial anesthesia or undergoing spinal puncture; long-term or permanent paralysis may result. Increased risk of developing epidural or spinal hematomas in patients using indwelling epidural catheters, concomitant use of other drugs that affect hemostasis (eg, NSAIDs, platelet inhibitors, other anticoagulants), history of traumatic or repeated epidural or spinal puncture, history of spinal deformity or spinal surgery, and when optimal timing between the administration of therapy and neuraxial procedure is not known. Monitor frequently for signs/symptoms of neurological impairment; urgent treatment is necessary if neurological compromise occurs. Consider benefits and risks before neuraxial intervention in patients anticoagulated or to be anticoagulated for thromboprophylaxis.	77	21	34	12	2171.11764705882	128.5	-0.0760049622006136	0.791361667222523	-0.022493195724532	0.666588764668808
xgeva	ROBUST	0	2010-11-18	NA	NA	75	12	40	13	991.325	102.692307692308	-0.0775887101598955	0.694728187958837	-0.124897709650311	0.811626593280152
xopenex hfa	ROBUST	0	2005-12-01	NA	NA	223	85	47	91	304	522.417582417582	0.0954614176099138	0.792098384594643	0.0707565603905023	0.628480944254747
xyzal	ROBUST	0	2007-08-09	NA	NA	31	22	13	9	431.307692307692	197	0.0372619444613296	0.765632569418596	0.0201393415074339	0.693823809701413
yaz	BBW	1	2006-03-16	2008-12-01	Cigarette smoking increases the risk of serious cardiovascular events from combination oral contraceptive (COC) use. Risk increases with age (>35 yrs of age) and with the number of cigarettes smoked. Should not be used by women who are >35 yrs of age and smoke.	42	14	17	15	478	116.933333333333	-0.0745510916038434	0.654676786601796	0.00931647854374501	0.613002573821359
zegerid	ROBUST	0	2004-06-15	NA	NA	190	47	13	43	474.230769230769	352.116279069767	0.0929053287307066	0.556729102088151	0.0739186956728897	0.658163903220393
zetia	ROBUST	0	2002-10-25	NA	NA	132	68	11	64	775.363636363636	271.59375	0.0733052686128265	0.766713223701282	0.0817165657703923	0.699228132350486
zometa	ROBUST	0	2001-08-20	NA	NA	185	49	9	45	453.333333333333	157.711111111111	0.144119665684396	0.477842372894381	-0.0219716294549566	0.491007766118019
